sku,precio,proveedor,sku_original,url,scraped_at,raw_id
EQ-PAQ-LEN-001,19667.48,Grupo Coresa,COR-200205-00033511,https://www.grupocoresa.com/paquete-4tr-s-f-220-1-60-13seer-11533,2025-12-26 19:25:33.808869+00,1279
EQ-PAQ-YOR-004,161695.64,Grupo Coresa,COR-200321-00096611,https://www.grupocoresa.com/paquete-zz-10tr-s-f-r410-460-3-60-11-2seer-11669,2025-12-26 19:25:33.808869+00,1280
EQ-PAQ-YOR-004,161695.64,Grupo Coresa,COR-200321-00096611,https://www.grupocoresa.com/paquete-zz-10tr-s-f-r410-460-3-60-11-2seer-11669,2025-12-26 19:25:33.808869+00,1281
EQ-PAQ-YOR-005,228805.44,Grupo Coresa,COR-200325-00008611,https://www.grupocoresa.com/paquete-zz-15tr-s-f-r410-440-3-60-11-5seer-11680,2025-12-26 19:25:33.808869+00,1282
EQ-PAQ-YOR-005,228805.44,Grupo Coresa,COR-200325-00008611,https://www.grupocoresa.com/paquete-zz-15tr-s-f-r410-440-3-60-11-5seer-11680,2025-12-26 19:25:33.808869+00,1283
EQ-PAQ-YOR-006,140662.79,Grupo Coresa,COR-200325-00067611,https://www.grupocoresa.com/paquete-zz-10tr-s-f-r410-220-3-60-11-2seer-11676,2025-12-26 19:25:33.808869+00,1284
EQ-PAQ-YOR-006,140662.79,Grupo Coresa,COR-200325-00067611,https://www.grupocoresa.com/paquete-zz-10tr-s-f-r410-220-3-60-11-2seer-11676,2025-12-26 19:25:33.808869+00,1285
EQ-MSO-1T110-005,5207.87,Grupo Coresa,COR-200514-00089711,https://www.grupocoresa.com/minisplit-1tr-s-f-110v-r410a-12seer-life12-11798,2025-12-26 19:25:33.808869+00,1286
EQ-MSO-1T110-005,5207.87,Grupo Coresa,COR-200514-00089711,https://www.grupocoresa.com/minisplit-1tr-s-f-110v-r410a-12seer-life12-11798,2025-12-26 19:25:33.808869+00,1287
EQ-FAN-YOR-004,42025.65,Grupo Coresa,COR-200529-00034811,https://www.grupocoresa.com/juego-fan-coil-4tr-h-p-220-1-60-r410a-inverter-15seer-11843,2025-12-26 19:25:33.808869+00,1288
EQ-FAN-YOR-004,42025.65,Grupo Coresa,COR-200529-00034811,https://www.grupocoresa.com/juego-fan-coil-4tr-h-p-220-1-60-r410a-inverter-15seer-11843,2025-12-26 19:25:33.808869+00,1289
EQ-PAQ-YOR-007,46913.51,Grupo Coresa,COR-201013-00087321,https://www.grupocoresa.com/paquete-residencial-inverter-3tr-h-p-r410-220-1-60-18-5seer-12378,2025-12-26 19:25:33.808869+00,1290
EQ-PAQ-YOR-007,46913.51,Grupo Coresa,COR-201013-00087321,https://www.grupocoresa.com/paquete-residencial-inverter-3tr-h-p-r410-220-1-60-18-5seer-12378,2025-12-26 19:25:33.808869+00,1291
EQ-MSO-2T220-002,11204.2,Grupo Coresa,COR-20220805-00005631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclc261t-2tr-24-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:33.808869+00,1292
EQ-MSO-2T220-002,11204.2,Grupo Coresa,COR-20220805-00005631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclc261t-2tr-24-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:33.808869+00,1293
EQ-MSI-1T110-002,8452.1,Grupo Coresa,COR-20220805-00026631,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum22-mirage-setcmc120v-1tr-12-000btus-frio-calor-110-1-60-r410a-21-8seer,2025-12-26 19:25:33.808869+00,1294
EQ-MSI-1T110-002,8452.1,Grupo Coresa,COR-20220805-00026631,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum22-mirage-setcmc120v-1tr-12-000btus-frio-calor-110-1-60-r410a-21-8seer,2025-12-26 19:25:33.808869+00,1295
EQ-MSI-1T220-002,8227.52,Grupo Coresa,COR-20220805-00046631,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum22-mirage-setcmc121v-1-toneladas-12-000btus-frio-calor-220-1-60-r410a-22-3seer,2025-12-26 19:25:33.808869+00,1296
EQ-MSI-1T220-002,8227.52,Grupo Coresa,COR-20220805-00046631,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum22-mirage-setcmc121v-1-toneladas-12-000btus-frio-calor-220-1-60-r410a-22-3seer,2025-12-26 19:25:33.808869+00,1297
EQ-MSI-15T220-004,11442.95,Grupo Coresa,COR-20220805-00056631,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum22-mirage-setcmc181v-1-5tr-18-000btus-frio-calor-220-1-60-r410a-21-6seer,2025-12-26 19:25:33.808869+00,1298
EQ-MSI-15T220-004,11442.95,Grupo Coresa,COR-20220805-00056631,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum22-mirage-setcmc181v-1-5tr-18-000btus-frio-calor-220-1-60-r410a-21-6seer,2025-12-26 19:25:33.808869+00,1299
EQ-MSO-1T110-005,4861.66,Grupo Coresa,COR-20220805-00066631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf120t-1-toneladas-12-000btus-solo-frio-110-1-60-r410a-12seer,2025-12-26 19:25:33.808869+00,1300
EQ-MSO-1T110-005,4861.66,Grupo Coresa,COR-20220805-00066631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf120t-1-toneladas-12-000btus-solo-frio-110-1-60-r410a-12seer,2025-12-26 19:25:33.808869+00,1301
EQ-MSI-2T220-005,9159.92,Grupo Coresa,COR-20220805-00067631,https://www.grupocoresa.com/minisplit-high-wall-inverter-17-mirage-setcwf261b-2tr-24-000btus-solo-frio-220-1-60-r410a-17seer,2025-12-26 19:25:36.575231+00,1302
EQ-MSI-2T220-005,9159.92,Grupo Coresa,COR-20220805-00067631,https://www.grupocoresa.com/minisplit-high-wall-inverter-17-mirage-setcwf261b-2tr-24-000btus-solo-frio-220-1-60-r410a-17seer,2025-12-26 19:25:36.575231+00,1303
EQ-MSO-1T220-005,4781.55,Grupo Coresa,COR-20220805-00076631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf121t-1-toneladas-12-000btus-solo-frio-220-1-60-r410a-12-1seer,2025-12-26 19:25:36.575231+00,1304
EQ-MSO-1T220-005,4781.55,Grupo Coresa,COR-20220805-00076631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf121t-1-toneladas-12-000btus-solo-frio-220-1-60-r410a-12-1seer,2025-12-26 19:25:36.575231+00,1305
EQ-MSO-1T110-001,5699.68,Grupo Coresa,COR-20220805-00084631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclc120t-1-toneladas-12-000btus-frio-calor-110-1-60-r410a-12seer,2025-12-26 19:25:36.575231+00,1306
EQ-MSO-1T110-001,5699.68,Grupo Coresa,COR-20220805-00084631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclc120t-1-toneladas-12-000btus-frio-calor-110-1-60-r410a-12seer,2025-12-26 19:25:36.575231+00,1307
EQ-MSO-15T220-004,8090.12,Grupo Coresa,COR-20220805-00086631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf181t-1-5tr-18-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:36.575231+00,1308
EQ-MSO-15T220-004,8090.12,Grupo Coresa,COR-20220805-00086631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf181t-1-5tr-18-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:36.575231+00,1309
EQ-MSO-2T220-005,10431.62,Grupo Coresa,COR-20220805-00096631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf261t-2tr-24-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:36.575231+00,1310
EQ-MSO-2T220-005,10431.62,Grupo Coresa,COR-20220805-00096631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclf261t-2tr-24-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:36.575231+00,1311
EQ-POR-MIR-003,8742.48,Grupo Coresa,COR-210128-00043621,https://www.grupocoresa.com/unidad-portatil-14mbtu-frio-calor-r410a-115-1-60-2-9eer-12634,2025-12-26 19:25:36.575231+00,1312
EQ-POR-MIR-003,8742.48,Grupo Coresa,COR-210128-00043621,https://www.grupocoresa.com/unidad-portatil-14mbtu-frio-calor-r410a-115-1-60-2-9eer-12634,2025-12-26 19:25:36.575231+00,1313
EQ-PAQ-YOR-001,238779.85,Grupo Coresa,COR-210415-00075721,https://www.grupocoresa.com/paquete-25tr-s-f-r410a-220-3-60-7eer-12757,2025-12-26 19:25:36.575231+00,1314
EQ-PAQ-YOR-001,238779.85,Grupo Coresa,COR-210415-00075721,https://www.grupocoresa.com/paquete-25tr-s-f-r410a-220-3-60-7eer-12757,2025-12-26 19:25:36.575231+00,1315
EQ-PAQ-YOR-008,228385.6,Grupo Coresa,COR-210420-00077721,https://www.grupocoresa.com/paquete-20tr-s-f-r410a-440-3-60-7-7eer-12777,2025-12-26 19:25:36.575231+00,1316
EQ-PAQ-YOR-008,228385.6,Grupo Coresa,COR-210420-00077721,https://www.grupocoresa.com/paquete-20tr-s-f-r410a-440-3-60-7-7eer-12777,2025-12-26 19:25:36.575231+00,1317
EQ-PAQ-YOR-009,278384.82,Grupo Coresa,COR-210420-00087721,https://www.grupocoresa.com/paquete-25tr-s-f-r410a-440-3-60-8eer-12778,2025-12-26 19:25:36.575231+00,1318
EQ-PAQ-YOR-009,278384.82,Grupo Coresa,COR-210420-00087721,https://www.grupocoresa.com/paquete-25tr-s-f-r410a-440-3-60-8eer-12778,2025-12-26 19:25:36.575231+00,1319
EQ-MSO-2T220-002,10877.39,Grupo Coresa,COR-210701-00001921,https://www.grupocoresa.com/minisplit-2tr-h-p-220v-11-7seer-xlife-12910,2025-12-26 19:25:36.575231+00,1320
EQ-MSO-2T220-002,10877.39,Grupo Coresa,COR-210701-00001921,https://www.grupocoresa.com/minisplit-2tr-h-p-220v-11-7seer-xlife-12910,2025-12-26 19:25:36.575231+00,1321
EQ-PAQ-YOR-010,43567.15,Grupo Coresa,COR-210708-00081921,https://www.grupocoresa.com/paquete-5tr-s-f-r410a-220-1-60-14seer-12918,2025-12-26 19:25:36.575231+00,1322
EQ-PAQ-YOR-010,43567.15,Grupo Coresa,COR-210708-00081921,https://www.grupocoresa.com/paquete-5tr-s-f-r410a-220-1-60-14seer-12918,2025-12-26 19:25:36.575231+00,1323
EQ-CEN-YOR-005,89536.57,Grupo Coresa,COR-220203-00010431,https://www.grupocoresa.com/juego-dividido-tipo-residencial-inverter-4tr-h-p-r410a-220-1-60-18seer-13401,2025-12-26 19:25:40.883067+00,1326
EQ-CEN-YOR-005,89536.57,Grupo Coresa,COR-220203-00010431,https://www.grupocoresa.com/juego-dividido-tipo-residencial-inverter-4tr-h-p-r410a-220-1-60-18seer-13401,2025-12-26 19:25:40.883067+00,1327
EQ-MSO-TRA-001,8953.1,Grupo Coresa,COR-220423-00055531,https://www.grupocoresa.com/kit-juego-high-wall-trane-1-toneladas-12-000btus-solo-frio-115-1-60-r410-11-5seer,2025-12-26 19:25:40.883067+00,1328
EQ-MSO-TRA-001,8953.1,Grupo Coresa,COR-220423-00055531,https://www.grupocoresa.com/kit-juego-high-wall-trane-1-toneladas-12-000btus-solo-frio-115-1-60-r410-11-5seer,2025-12-26 19:25:40.883067+00,1329
EQ-MSO-1T110-005,4694.73,Grupo Coresa,COR-220507-00070631,https://www.grupocoresa.com/minisplit-1tr-s-f-110v-r410a-12seer-xlife-13607,2025-12-26 19:25:40.883067+00,1330
EQ-MSO-1T110-005,4694.73,Grupo Coresa,COR-220507-00070631,https://www.grupocoresa.com/minisplit-1tr-s-f-110v-r410a-12seer-xlife-13607,2025-12-26 19:25:40.883067+00,1331
EQ-MSO-1T220-005,4617.88,Grupo Coresa,COR-220507-00080631,https://www.grupocoresa.com/minisplit-1tr-s-f-220v-r410a-12seer-xlife-13608,2025-12-26 19:25:40.883067+00,1332
EQ-MSO-1T220-005,4617.88,Grupo Coresa,COR-220507-00080631,https://www.grupocoresa.com/minisplit-1tr-s-f-220v-r410a-12seer-xlife-13608,2025-12-26 19:25:40.883067+00,1333
EQ-MSI-2T220-003,15383.22,Grupo Coresa,COR-220510-00091631,https://www.grupocoresa.com/minisplit-2tr-h-p-220v-r410a-magnum-22-13619,2025-12-26 19:25:40.883067+00,1334
EQ-MSI-2T220-003,15383.22,Grupo Coresa,COR-220510-00091631,https://www.grupocoresa.com/minisplit-2tr-h-p-220v-r410a-magnum-22-13619,2025-12-26 19:25:40.883067+00,1335
EQ-MSO-1T220-001,5205.77,Grupo Coresa,COR-220805-00094631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclc121t-1-toneladas-12-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:40.883067+00,1336
EQ-MSO-1T220-001,5205.77,Grupo Coresa,COR-220805-00094631,https://www.grupocoresa.com/minisplit-high-wall-life12-mirage-setclc121t-1-toneladas-12-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:40.883067+00,1337
EQ-MSI-15T220-006,8707.57,Grupo Coresa,COR-221217-00079931,https://www.grupocoresa.com/minisplit-high-wall-inverter-x32-mirage-setcwc181e-1-5toneladas-18-000btus-frio-calor-230-1-60-r32-16-5seer,2025-12-26 19:25:40.883067+00,1338
EQ-MSI-15T220-006,8707.57,Grupo Coresa,COR-221217-00079931,https://www.grupocoresa.com/minisplit-high-wall-inverter-x32-mirage-setcwc181e-1-5toneladas-18-000btus-frio-calor-230-1-60-r32-16-5seer,2025-12-26 19:25:40.883067+00,1339
EQ-MSI-1T110-001,5771.74,Grupo Coresa,COR-240611-00043851,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf120j-1tr-12-000btus-solo-frio-110-1-60-r32-18-5seer,2025-12-26 19:25:40.883067+00,1340
EQ-MSI-1T110-001,5771.74,Grupo Coresa,COR-240611-00043851,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf120j-1tr-12-000btus-solo-frio-110-1-60-r32-18-5seer,2025-12-26 19:25:40.883067+00,1341
EQ-MSI-1T220-001,5559.71,Grupo Coresa,COR-240611-00053851,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf121j-1tr-12-000btus-solo-frio-220-1-60-r32-18-5seer,2025-12-26 19:25:40.883067+00,1342
EQ-MSI-1T220-001,5559.71,Grupo Coresa,COR-240611-00053851,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf121j-1tr-12-000btus-solo-frio-220-1-60-r32-18-5seer,2025-12-26 19:25:40.883067+00,1343
EQ-MSI-1T220-005,5656.73,Grupo Coresa,COR-240611-00072751,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmc121j-1toneladas-12-000btus-frio-calor-230-1-60-r32-16-5seer,2025-12-26 19:25:40.883067+00,1344
EQ-MSI-1T220-005,5656.73,Grupo Coresa,COR-240611-00072751,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmc121j-1toneladas-12-000btus-frio-calor-230-1-60-r32-16-5seer,2025-12-26 19:25:40.883067+00,1345
EQ-MSI-15T220-002,8967.81,Grupo Coresa,COR-240611-00082751,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmc181j-1-5-toneladas-18-000btus-frio-calor-230-1-60-r32-16-5seer,2025-12-26 19:25:40.883067+00,1346
EQ-MSI-15T220-002,8967.81,Grupo Coresa,COR-240611-00082751,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmc181j-1-5-toneladas-18-000btus-frio-calor-230-1-60-r32-16-5seer,2025-12-26 19:25:40.883067+00,1347
EQ-MSI-2T220-006,11685.35,Grupo Coresa,COR-240611-00092751,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmc261j-2toneladas-24-000btus-frio-calor-230-1-60-r32-18-5seer,2025-12-26 19:25:43.68975+00,1348
EQ-MSI-2T220-006,11685.35,Grupo Coresa,COR-240611-00092751,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmc261j-2toneladas-24-000btus-frio-calor-230-1-60-r32-18-5seer,2025-12-26 19:25:43.68975+00,1349
EQ-MSO-1T220-007,4533.45,Grupo Coresa,COR-240612-00016851,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchc121t-1tr-12-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:43.68975+00,1350
EQ-MSO-1T220-007,4533.45,Grupo Coresa,COR-240612-00016851,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchc121t-1tr-12-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:43.68975+00,1351
EQ-MSI-15T220-001,7502.03,Grupo Coresa,COR-240711-00045951,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf181j-1-5tr-18-000btus-solo-frio-230-1-60-r32-18-6seer,2025-12-26 19:25:43.68975+00,1352
EQ-MSI-15T220-001,7502.03,Grupo Coresa,COR-240711-00045951,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf181j-1-5tr-18-000btus-solo-frio-230-1-60-r32-18-6seer,2025-12-26 19:25:43.68975+00,1353
EQ-MSO-2T220-004,9060.49,Grupo Coresa,COR-240807-00079951,https://www.grupocoresa.com/minisplit-high-wall-mirage-nex-2024-setchf261t-2tr-24-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:43.68975+00,1354
EQ-MSO-15T220-007,7691.95,Grupo Coresa,COR-240812-00010061,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchc181tt-1-5tr-18-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:43.68975+00,1356
EQ-MSI-15T220-009,8453.52,Grupo Coresa,COR-240919-00017061,https://www.grupocoresa.com/minisplit-high-wall-inverter-v32-mirage-setcvc181e-1-5tr-18-000btus-frio-calor-220-1-60-r32-17-6seer,2025-12-26 19:25:43.68975+00,1358
EQ-MSI-2T220-007,11013.98,Grupo Coresa,COR-240919-00027061,https://www.grupocoresa.com/minisplit-high-wall-inverter-v32-mirage-setcvc261e-2tr-24-000btus-frio-calor-220-1-60-r32-17-7seer,2025-12-26 19:25:43.68975+00,1360
EQ-MSO-1T110-006,4729.85,Grupo Coresa,COR-240927-00090161,https://www.grupocoresa.com/minisplit-mirage-high-wall-nex-2024-setchc120t-1tr-12-000btus-frio-calor-110-1-60-r410a-12seer,2025-12-26 19:25:43.68975+00,1362
EQ-MSI-2T220-006,10959.33,Grupo Coresa,COR-241007-00052161,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf261j-2tr-24-000btus-solo-frio-220-1-60-r32-18-5seer,2025-12-26 19:25:43.68975+00,1364
EQ-MSO-1T220-007,4236.48,Grupo Coresa,COR-241014-00095161,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchf121t-1tr-12-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:43.68975+00,1366
EQ-FAN-YOR-003,30841.29,Grupo Coresa,COR-241119-00000361,https://www.grupocoresa.com/juego-fan-coil-inverter-york-yejf36bztmcmowx-3tr-solo-frio-220-1-60-r32-15-3seer,2025-12-26 19:25:43.68975+00,1369
EQ-FAN-YOR-005,45465.53,Grupo Coresa,COR-241119-00010361,https://www.grupocoresa.com/juego-fan-coil-york-yejf55bztmcmowx-5tr-solo-frio-r32-inverter-220-1-60-14-5seer,2025-12-26 19:25:43.68975+00,1370
EQ-PIT-YOR-003,46024.81,Grupo Coresa,COR-241119-00050361,https://www.grupocoresa.com/minisplit-piso-techo-york-yfkf55bztmcmorx-5tr-60-000btus-frio-calor-r32-inverter-220-1-60-15seer,2025-12-26 19:25:47.670896+00,1373
EQ-CAS-YOR-004,47736.3,Grupo Coresa,COR-241120-00051361,https://www.grupocoresa.com/juego-cassette-york-ykkf55bztmcmorx-5tr-frio-calor-r32-inverter-220-1-60-15-5seer,2025-12-26 19:25:47.670896+00,1374
EQ-MSO-1T110-007,5005.99,Grupo Coresa,COR-250221-00000561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff12zxmdhuorx-1tr-12-000btus-solo-frio-110-1-60-r32-11seer,2025-12-26 19:25:47.670896+00,1376
EQ-MSO-1T220-009,4860.61,Grupo Coresa,COR-250221-00010561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff12zhmdhuorx-1tr-12-000btus-solo-frio-220-1-60-r32-11-3seer,2025-12-26 19:25:47.670896+00,1378
EQ-MSO-15T220-008,7347.49,Grupo Coresa,COR-250221-00020561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff18zhmdhuorx-1-5tr-18-000btus-solo-frio-220-1-60-r32-11seer,2025-12-26 19:25:47.670896+00,1380
EQ-MSO-2T220-006,9947.34,Grupo Coresa,COR-250221-00030561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff24zhmdhuorx-2tr-24-000btus-solo-frio-220-1-60-r32-11seer,2025-12-26 19:25:47.670896+00,1383
EQ-MSO-1T220-010,5409.69,Grupo Coresa,COR-250221-00079461,https://www.grupocoresa.com/minisplit-high-wall-york-yhgf12zhmdhuorx-1tr-12-000btus-frio-calor-220-1-60-r32-11-3seer,2025-12-26 19:25:47.670896+00,1384
EQ-MSO-15T220-009,8397.15,Grupo Coresa,COR-250221-00089461,https://www.grupocoresa.com/minisplit-high-wall-york-yhgf18zhmdhuorx-1-5tr-18-000btus-frio-calor-220-1-60-r32-11seer,2025-12-26 19:25:47.670896+00,1387
EQ-MSO-2T220-007,10867.91,Grupo Coresa,COR-250221-00099461,https://www.grupocoresa.com/minisplit-high-wall-york-yhgf24zhmdhuorx-2tr-24-000btus-frio-calor-220-1-60-r32-11seer,2025-12-26 19:25:47.670896+00,1389
EQ-MSO-15T220-010,6769.63,Grupo Coresa,COR-250324-00096561,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchf181t-1-5tr-18-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:47.670896+00,1390
EQ-MSO-15T220-010,6769.63,Grupo Coresa,COR-250324-00096561,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchf181t-1-5tr-18-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:47.670896+00,1391
EQ-MSO-1T220-011,5057.09,Grupo Coresa,COR-250402-00078561,https://www.grupocoresa.com/minisplit-high-wall-york-yhge12ztmdhorx-1tr-12-000-btu-s-frio-calor-220-1-60-r410a-11-3-seer,2025-12-26 19:25:47.670896+00,1394
EQ-MSO-1T220-011,5057.09,Grupo Coresa,COR-250402-00078561,https://www.grupocoresa.com/minisplit-high-wall-york-yhge12ztmdhorx-1tr-12-000-btu-s-frio-calor-220-1-60-r410a-11-3-seer,2025-12-26 19:25:47.670896+00,1395
EQ-MSI-2T220-008,26132.42,Grupo Coresa,COR-200820-00009121,https://www.grupocoresa.com/minisplit-2tr-s-f-triple-inverter-220v-r410a-19-28seer-12190,2025-12-26 19:25:50.71509+00,1416
EQ-MSI-15T220-010,17968.66,Grupo Coresa,COR-200820-00098121,https://www.grupocoresa.com/minisplit-1-5tr-s-f-triple-inverter-220v-r410a-19-17seer-12189,2025-12-26 19:25:50.71509+00,1418
EQ-MSO-15T220-006,8499.67,Grupo Coresa,COR-210701-00019741,https://www.grupocoresa.com/minisplit-high-wall-xlife-mirage-setclc181h-1-5tr-18-000btus-frio-calor-220-1-60-r410a-11-7seer,2025-12-26 19:25:54.36524+00,1420
EQ-PAN-TRA-001,1093.76,Grupo Coresa,COR-220120-00004331,https://www.grupocoresa.com/panel-para-cassette-u-match-18mbh-hasta-21seer-13340,2025-12-26 19:25:54.36524+00,1424
EQ-PAQ-TRA-001,48863.77,Grupo Coresa,COR-220124-00016331,https://www.grupocoresa.com/paquete-mtz-4tr-s-f-descarga-horizontal-220-1-60-r410-13seer-13361,2025-12-26 19:25:54.36524+00,1426
EQ-PAQ-TRA-001,48863.77,Grupo Coresa,COR-220124-00016331,https://www.grupocoresa.com/paquete-mtz-4tr-s-f-descarga-horizontal-220-1-60-r410-13seer-13361,2025-12-26 19:25:54.36524+00,1427
EQ-PAQ-TRA-002,125912.61,Grupo Coresa,COR-220124-00095331,https://www.grupocoresa.com/paquete-impack-dual-5tr-h-p-200-230-3-60-alta-eficiencia-14seer-13359,2025-12-26 19:25:54.36524+00,1428
EQ-PAQ-TRA-002,125912.61,Grupo Coresa,COR-220124-00095331,https://www.grupocoresa.com/paquete-impack-dual-5tr-h-p-200-230-3-60-alta-eficiencia-14seer-13359,2025-12-26 19:25:54.36524+00,1429
EQ-PAQ-TRA-003,166012.16,Grupo Coresa,COR-220127-00077331,https://www.grupocoresa.com/paquete-precedent-electromecanico-10tr-s-f-460-3-60-r410-eficiencia-estandar-13377,2025-12-26 19:25:54.36524+00,1430
EQ-MSI-1T110-004,5743.31,Grupo Coresa,COR-240919-00096061,https://www.grupocoresa.com/minisplit-high-wall-inverter-v32-mirage-setcvc120e-1tr-12-000btus-frio-calor-110-1-60-r32-17-4seer,2025-12-26 19:25:54.36524+00,1432
EQ-MSO-1T220-008,5267.85,Grupo Coresa,COR-250313-00062241,https://www.grupocoresa.com/minisplit-high-wall-xlife-mirage-setclc121h-1tr-12-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:54.36524+00,1434
EQ-MSI-1T220-009,13241.64,Grupo Coresa,COR-250423-00027151,https://www.grupocoresa.com/minisplit-high-wall-triple-inverter-york-yhkf12zmexcorx-1tr-12-000btus-frio-calor-220-1-60-r32-22seer-panel-negro,2025-12-26 19:25:54.36524+00,1436
EQ-MSI-15T220-011,19765.61,Grupo Coresa,COR-250423-00036151,https://www.grupocoresa.com/minisplit-high-wall-triple-inverter-york-yhkf18zjmexcorx-1-5tr-18-000btus-frio-calor-220-1-60-r32-21seer-panel-negro,2025-12-26 19:25:54.36524+00,1438
EQ-MSI-3T220-002,25009.1,Grupo Coresa,COR-250603-00022941,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum-18-mirage-setcmc361v-3tr-36-000btus-frio-calor-220-1-60-r410a-18seer,2025-12-26 19:25:54.36524+00,1440
EQ-MSI-3T220-003,20831.36,Grupo Coresa,COR-250603-00033051,https://www.grupocoresa.com/minisplit-high-wall-inverter-york-yhkf36zjmgxhorx-3tr-36-000btus-frio-calor-220-1-60-r32-17-18seer,2025-12-26 19:25:54.36524+00,1442
